,pm2.5,DEWP,TEMP,PRES,Iws,real_identifier
0,67.0,-12.0,-10.0,1023.0,101.8,0
1,41.0,-18.0,-12.0,1031.0,75.6,0
2,118.0,-9.0,-6.0,1025.0,12.1,0
3,23.0,-24.0,-15.0,1034.0,186.2,0
4,149.0,-8.0,-5.0,1027.0,32.9,0
5,59.0,-15.0,-9.0,1024.0,19.4,0
6,31.0,-22.0,-13.0,1032.0,155.9,0
7,98.0,-11.0,-9.0,1021.0,110.3,0
8,25.0,-26.0,-16.0,1035.0,206.1,0
9,143.0,-7.0,-5.0,1026.0,25.8,0
10,51.0,-12.0,-9.0,1023.0,4.5,0
11,29.0,-20.0,-11.0,1031.0,164.2,0
12,161.0,-8.0,-5.0,1027.0,46.3,0
13,134.0,-7.0,-5.0,1025.0,16.3,0
14,156.0,-9.0,-5.0,1025.0,38.4,0
15,32.0,-21.0,-12.0,1033.0,173.9,0
16,57.0,-23.0,-11.0,1031.0,6.9,0
17,130.0,-16.0,-4.0,1020.0,2.4,0
18,179.0,-7.0,-5.0,1022.0,5.9,0
19,30.0,-27.0,-19.0,1035.0,219.3,0
20,37.0,-25.0,-14.0,1035.0,30.8,0
21,27.0,-20.0,-12.0,1026.0,56.3,0
22,44.0,-17.0,-11.0,1030.0,81.9,0
23,122.0,-9.0,-6.0,1025.0,13.5,0
24,24.0,-24.0,-15.0,1034.0,185.5,0
25,148.0,-8.0,-5.0,1027.0,33.4,0
26,42.0,-18.0,-8.0,1028.0,91.3,0
27,118.0,-9.0,-6.0,1025.0,14.5,0
28,35.0,-23.0,-12.0,1032.0,181.9,0
29,93.0,-12.0,-10.0,1022.0,67.1,0
30,56.0,-20.0,-9.0,1030.0,10.3,0
31,131.0,-8.0,-5.0,1027.0,24.9,0
32,44.0,-19.0,-8.0,1029.0,143.8,0
33,101.0,-11.0,-9.0,1021.0,99.2,0
34,62.0,-15.0,-7.0,1026.0,55.6,0
35,129.0,-9.0,-6.0,1025.0,18.2,0
36,39.0,-22.0,-11.0,1031.0,4.5,0
37,96.0,-13.0,-10.0,1023.0,80.3,0
38,51.0,-24.0,-13.0,1033.0,192.1,0
39,125.0,-7.0,-5.0,1026.0,15.8,0
40,30.0,-25.0,-14.0,1034.0,206.3,0
41,85.0,-10.0,-8.0,1024.0,88.2,0
42,70.0,-16.0,-7.0,1027.0,50.9,0
43,112.0,-8.0,-6.0,1025.0,12.1,0
44,46.0,-21.0,-10.0,1030.0,5.9,0
45,98.0,-12.0,-9.0,1022.0,74.5,0
46,60.0,-18.0,-8.0,1028.0,94.7,0
47,122.0,-9.0,-6.0,1026.0,20.5,0
48,36.0,-23.0,-12.0,1032.0,185.4,0
49,92.0,-11.0,-9.0,1022.0,101.9,0
50,54.0,-20.0,-9.0,1030.0,11.1,0
51,130.0,-8.0,-5.0,1027.0,25.3,0
0,83.0,-9.0,-8.0,1024.0,76.88,1
1,70.0,-11.0,-9.0,1020.0,127.84,1
2,27.0,-26.0,-16.0,1035.0,18.78,1
3,29.0,-21.0,-9.0,1030.0,145.26,1
4,82.0,-10.0,-9.0,1024.0,89.84,1
5,27.0,-22.0,-13.0,1029.0,90.73,1
6,96.0,-11.0,-9.0,1020.0,116.66,1
7,28.0,-19.0,-11.0,1025.0,48.72,1
8,138.0,-7.0,-5.0,1022.0,6.25,1
9,53.0,-11.0,-9.0,1022.0,1.78,1
10,27.0,-27.0,-16.0,1034.0,13.86,1
11,30.0,-26.0,-17.0,1035.0,201.58,1
12,152.0,-8.0,-5.0,1026.0,20.56,1
13,58.0,-16.0,-9.0,1023.0,21.9,1
14,170.0,-8.0,-5.0,1027.0,42.46,1
15,132.0,-7.0,-5.0,1025.0,14.3,1
16,154.0,-9.0,-5.0,1025.0,35.75,1
17,30.0,-20.0,-11.0,1032.0,159.56,1
18,26.0,-21.0,-12.0,1033.0,171.18,1
19,56.0,-23.0,-11.0,1031.0,5.37,1
20,129.0,-16.0,-4.0,1020.0,1.79,1
21,181.0,-7.0,-5.0,1022.0,5.36,1
22,28.0,-27.0,-19.0,1035.0,218.57,1
23,36.0,-25.0,-14.0,1035.0,29.51,1
24,26.0,-20.0,-12.0,1026.0,55.87,1
25,29.0,-21.0,-11.0,1030.0,117.55,1
26,27.0,-26.0,-16.0,1035.0,8.05,1
27,84.0,-22.0,-12.0,1033.0,13.42,1
28,109.0,-7.0,-6.0,1022.0,7.14,1
29,50.0,-26.0,-14.0,1034.0,8.04,1
30,33.0,-24.0,-13.0,1034.0,187.27,1
31,27.0,-26.0,-19.0,1035.0,208.73,1
32,164.0,-7.0,-5.0,1027.0,49.17,1
33,148.0,-8.0,-5.0,1026.0,23.69,1
34,86.0,-11.0,-9.0,1020.0,124.71,1
35,65.0,-8.0,-7.0,1026.0,65.71,1
36,120.0,-8.0,-6.0,1024.0,12.51,1
37,50.0,-24.0,-11.0,1031.0,3.58,1
38,32.0,-20.0,-10.0,1030.0,127.38,1
39,66.0,-22.0,-13.0,1034.0,20.57,1
40,140.0,-7.0,-5.0,1026.0,17.43,1
41,25.0,-17.0,-10.0,1024.0,29.95,1
42,31.0,-26.0,-15.0,1035.0,198.45,1
43,27.0,-25.0,-12.0,1034.0,39.35,1
44,86.0,-10.0,-9.0,1024.0,84.92,1
45,77.0,-25.0,-14.0,1033.0,4.02,1
46,107.0,-11.0,-9.0,1021.0,105.93,1
47,95.0,-11.0,-9.0,1020.0,121.58,1
48,159.0,-11.0,-5.0,1021.0,3.57,1
49,79.0,-14.0,-12.0,1023.0,16.09,1
50,164.0,-8.0,-5.0,1025.0,27.71,1
