,pm2.5,DEWP,TEMP,PRES,Iws,real_identifier
0,43.0,-22.0,-12.0,1029.0,101.8,0
1,118.0,-9.0,-8.0,1023.0,58.4,0
2,39.0,-26.0,-15.0,1034.0,143.9,0
3,67.0,-11.0,-9.0,1026.0,39.2,0
4,85.0,-7.0,-6.0,1027.0,93.6,0
5,51.0,-20.0,-11.0,1031.0,129.8,0
6,109.0,-8.0,-7.0,1025.0,51.1,0
7,35.0,-24.0,-13.0,1033.0,187.3,0
8,62.0,-10.0,-8.0,1024.0,78.2,0
9,49.0,-19.0,-10.0,1028.0,110.9,0
10,122.0,-6.0,-5.0,1026.0,43.8,0
11,27.0,-21.0,-12.0,1032.0,159.1,0
12,93.0,-9.0,-8.0,1023.0,84.5,0
13,58.0,-23.0,-12.0,1031.0,13.4,0
14,40.0,-18.0,-10.0,1027.0,98.3,0
15,71.0,-11.0,-9.0,1025.0,61.9,0
16,105.0,-8.0,-7.0,1024.0,49.5,0
17,31.0,-25.0,-14.0,1035.0,201.9,0
18,88.0,-10.0,-8.0,1024.0,74.2,0
19,53.0,-22.0,-12.0,1030.0,137.8,0
20,119.0,-7.0,-6.0,1026.0,55.6,0
21,44.0,-20.0,-11.0,1031.0,123.9,0
22,79.0,-9.0,-8.0,1024.0,81.4,0
23,33.0,-24.0,-13.0,1034.0,192.8,0
24,60.0,-11.0,-9.0,1026.0,40.6,0
25,101.0,-8.0,-7.0,1025.0,52.8,0
26,123.0,-12.0,-10.0,1025.0,91.5,0
27,45.0,-20.0,-11.0,1032.0,146.9,0
28,98.0,-9.0,-7.0,1024.0,19.1,0
29,119.0,-10.0,-8.0,1023.0,69.3,0
30,36.0,-24.0,-13.0,1034.0,202.1,0
31,143.0,-8.0,-6.0,1027.0,41.9,0
32,67.0,-14.0,-10.0,1029.0,129.2,0
33,131.0,-11.0,-9.0,1022.0,101.8,0
34,52.0,-22.0,-12.0,1032.0,112.5,0
35,94.0,-10.0,-8.0,1025.0,65.2,0
36,39.0,-25.0,-14.0,1034.0,206.8,0
37,125.0,-9.0,-7.0,1026.0,53.4,0
38,81.0,-12.0,-10.0,1028.0,88.5,0
39,48.0,-21.0,-11.0,1031.0,142.9,0
40,112.0,-10.0,-8.0,1024.0,77.3,0
41,61.0,-13.0,-9.0,1027.0,118.4,0
42,137.0,-8.0,-6.0,1028.0,49.2,0
43,73.0,-15.0,-11.0,1030.0,134.6,0
44,105.0,-11.0,-9.0,1023.0,96.5,0
45,42.0,-23.0,-12.0,1033.0,201.4,0
46,129.0,-10.0,-8.0,1026.0,72.9,0
47,89.0,-12.0,-10.0,1029.0,85.1,0
48,55.0,-20.0,-11.0,1032.0,148.3,0
49,101.0,-10.0,-8.0,1025.0,81.2,0
50,35.0,-25.0,-14.0,1035.0,209.5,0
51,122.0,-9.0,-7.0,1027.0,56.7,0
0,120.0,-8.0,-6.0,1024.0,12.51,1
1,29.0,-24.0,-13.0,1035.0,195.32,1
2,77.0,-25.0,-14.0,1033.0,4.02,1
3,28.0,-27.0,-19.0,1035.0,218.57,1
4,30.0,-21.0,-9.0,1031.0,152.41,1
5,20.0,-21.0,-12.0,1027.0,64.81,1
6,31.0,-24.0,-12.0,1034.0,180.12,1
7,65.0,-8.0,-7.0,1024.0,72.86,1
8,59.0,-23.0,-11.0,1032.0,7.16,1
9,26.0,-20.0,-12.0,1026.0,55.87,1
10,56.0,-23.0,-11.0,1031.0,5.37,1
11,30.0,-25.0,-13.0,1035.0,34.43,1
12,28.0,-19.0,-11.0,1025.0,48.72,1
13,82.0,-10.0,-9.0,1024.0,89.84,1
14,132.0,-7.0,-5.0,1025.0,14.3,1
15,83.0,-9.0,-8.0,1024.0,76.88,1
16,154.0,-7.0,-5.0,1028.0,46.04,1
17,164.0,-8.0,-5.0,1025.0,27.71,1
18,36.0,-25.0,-14.0,1035.0,29.51,1
19,32.0,-20.0,-10.0,1030.0,127.38,1
20,28.0,-23.0,-11.0,1032.0,165.37,1
21,91.0,-10.0,-8.0,1024.0,80.9,1
22,25.0,-17.0,-10.0,1024.0,29.95,1
23,55.0,-8.0,-7.0,1025.0,68.84,1
24,96.0,-11.0,-9.0,1020.0,116.66,1
25,86.0,-10.0,-9.0,1024.0,84.92,1
26,148.0,-15.0,-4.0,1020.0,2.68,1
27,27.0,-26.0,-16.0,1035.0,8.05,1
28,63.0,-8.0,-6.0,1026.0,61.69,1
29,50.0,-24.0,-11.0,1031.0,3.58,1
30,31.0,-26.0,-15.0,1035.0,198.45,1
31,106.0,-24.0,-18.0,1033.0,16.55,1
32,34.0,-26.0,-18.0,1035.0,205.6,1
33,140.0,-7.0,-5.0,1026.0,17.43,1
34,84.0,-22.0,-12.0,1033.0,13.42,1
35,109.0,-7.0,-6.0,1022.0,7.14,1
36,149.0,-8.0,-5.0,1028.0,44.25,1
37,148.0,-8.0,-5.0,1026.0,23.69,1
38,126.0,-8.0,-6.0,1027.0,55.43,1
39,76.0,-11.0,-9.0,1023.0,11.17,1
40,28.0,-21.0,-10.0,1030.0,136.32,1
41,70.0,-11.0,-9.0,1020.0,127.84,1
42,71.0,-10.0,-9.0,1022.0,4.02,1
43,107.0,-11.0,-9.0,1021.0,105.93,1
44,78.0,-11.0,-9.0,1023.0,97.88,1
45,154.0,-9.0,-5.0,1025.0,35.75,1
46,27.0,-26.0,-19.0,1035.0,208.73,1
47,25.0,-23.0,-12.0,1031.0,108.61,1
48,159.0,-9.0,-5.0,1026.0,37.54,1
49,29.0,-26.0,-15.0,1035.0,24.59,1
50,95.0,-11.0,-9.0,1020.0,121.58,1
