,pm2.5,DEWP,TEMP,PRES,Iws,real_identifier
0,120.0,-10.0,-7.0,1025.0,67.1,0
1,130.0,-9.0,-6.0,1022.0,85.3,0
2,58.2,-18.5,-12.0,1030.0,40.1,0
3,69.5,-5.0,-3.0,1023.0,55.3,0
4,32.0,-20.0,-12.0,1032.0,10.0,0
5,58.0,-10.0,-9.0,1026.0,65.0,0
6,31.0,-24.0,-14.0,1032.0,22.1,0
7,85.0,-8.0,-7.0,1020.0,105.6,0
8,28.0,-18.0,-10.0,1031.0,143.9,0
9,42.0,-26.0,-12.0,1033.0,51.2,0
10,75.0,-18.0,-8.0,1028.0,12.1,0
11,120.0,-15.0,-3.0,1022.0,25.9,0
12,93.0,-14.0,-11.0,1019.0,98.9,0
13,32.0,-25.0,-14.0,1032.0,6.9,0
14,123.0,-12.0,-8.0,1028.0,42.1,0
15,41.0,-18.0,-12.0,1032.0,149.9,0
16,35.0,-25.0,-15.0,1032.0,201.1,0
17,140.0,-10.0,-8.0,1025.0,58.2,0
18,91.0,-9.0,-8.0,1022.0,12.9,0
19,98.0,-10.0,-7.0,1024.0,85.9,0
20,92.0,-8.0,-6.0,1023.0,54.8,0
21,108.0,-6.0,-4.0,1024.0,31.9,0
22,120.0,-10.0,-8.0,1024.0,7.5,0
23,30.0,-18.0,-10.0,1028.0,50.2,0
24,110.0,-10.0,-5.0,1025.0,10.8,0
25,35.0,-18.0,-8.0,1032.0,160.1,0
26,42.0,-18.0,-10.0,1029.0,92.1,0
27,67.0,-15.0,-9.0,1027.0,85.5,0
28,78.0,-15.0,-11.0,1015.0,87.3,0
29,67.0,-18.0,-15.0,1028.0,45.9,0
30,42.0,-18.0,-11.0,1025.0,88.2,0
31,67.0,-15.0,-10.0,1022.0,101.1,0
32,67.0,-18.0,-12.0,1029.0,45.6,0
33,91.0,-6.0,-5.0,1018.0,78.2,0
34,140.0,-12.0,-8.0,1029.0,60.1,0
35,45.0,-18.0,-12.0,1032.0,110.8,0
36,67.0,-9.0,-8.0,1021.0,16.2,0
37,29.0,-24.0,-14.0,1032.0,185.1,0
38,56.0,-18.0,-8.0,1030.0,121.9,0
39,118.0,-4.0,-2.0,1024.0,75.6,0
40,67.0,-17.0,-10.0,1028.0,9.5,0
41,85.0,-8.0,-8.0,1018.0,12.8,0
42,85.0,-6.0,-7.0,1026.0,53.2,0
43,170.0,-9.0,-4.0,1028.0,42.1,0
44,42.0,-23.0,-14.0,1028.0,18.2,0
45,67.0,-9.0,-7.0,1018.0,118.5,0
46,67.0,-8.0,-8.0,1019.0,3.8,0
47,51.0,-23.0,-12.0,1028.0,12.5,0
48,88.0,-17.0,-11.0,1025.0,81.2,0
49,69.0,-22.0,-16.0,1035.0,12.8,0
0,96.0,-11.0,-9.0,1020.0,116.66,1
1,149.0,-8.0,-5.0,1028.0,44.25,1
2,50.0,-22.0,-16.0,1033.0,23.7,1
3,63.0,-8.0,-6.0,1026.0,61.69,1
4,27.0,-26.0,-16.0,1035.0,8.05,1
5,65.0,-8.0,-7.0,1024.0,72.86,1
6,27.0,-26.0,-16.0,1035.0,18.78,1
7,78.0,-11.0,-9.0,1023.0,97.88,1
8,30.0,-20.0,-11.0,1032.0,159.56,1
9,39.0,-24.0,-11.0,1032.0,41.14,1
10,50.0,-24.0,-11.0,1031.0,3.58,1
11,158.0,-9.0,-5.0,1025.0,31.73,1
12,107.0,-11.0,-9.0,1021.0,105.93,1
13,28.0,-27.0,-16.0,1034.0,4.92,1
14,154.0,-9.0,-5.0,1025.0,35.75,1
15,28.0,-21.0,-10.0,1030.0,136.32,1
16,28.0,-27.0,-19.0,1035.0,218.57,1
17,154.0,-7.0,-5.0,1028.0,46.04,1
18,105.0,-7.0,-6.0,1023.0,8.93,1
19,86.0,-11.0,-9.0,1023.0,93.86,1
20,83.0,-9.0,-8.0,1024.0,76.88,1
21,124.0,-7.0,-5.0,1024.0,10.72,1
22,138.0,-7.0,-5.0,1022.0,6.25,1
23,26.0,-20.0,-12.0,1026.0,55.87,1
24,120.0,-8.0,-6.0,1024.0,12.51,1
25,29.0,-21.0,-9.0,1030.0,145.26,1
26,25.0,-23.0,-12.0,1031.0,108.61,1
27,91.0,-10.0,-8.0,1024.0,80.9,1
28,86.0,-11.0,-9.0,1020.0,124.71,1
29,60.0,-22.0,-13.0,1033.0,10.29,1
30,29.0,-21.0,-13.0,1027.0,73.75,1
31,90.0,-11.0,-9.0,1020.0,111.74,1
32,56.0,-25.0,-17.0,1033.0,26.83,1
33,82.0,-10.0,-9.0,1024.0,89.84,1
34,156.0,-8.0,-6.0,1028.0,52.3,1
35,32.0,-20.0,-10.0,1030.0,127.38,1
36,73.0,-12.0,-11.0,1023.0,14.3,1
37,31.0,-26.0,-15.0,1035.0,198.45,1
38,28.0,-23.0,-11.0,1032.0,165.37,1
39,164.0,-7.0,-5.0,1027.0,49.17,1
40,76.0,-11.0,-9.0,1023.0,11.17,1
41,59.0,-23.0,-11.0,1032.0,7.16,1
42,90.0,-7.0,-6.0,1027.0,58.56,1
43,164.0,-8.0,-5.0,1027.0,39.33,1
44,27.0,-27.0,-16.0,1034.0,13.86,1
45,70.0,-11.0,-9.0,1020.0,127.84,1
46,71.0,-10.0,-9.0,1022.0,4.02,1
47,44.0,-26.0,-14.0,1033.0,13.85,1
48,95.0,-11.0,-9.0,1020.0,121.58,1
49,77.0,-25.0,-14.0,1033.0,4.02,1
50,72.0,-11.0,-10.0,1023.0,7.15,1
